word,freq_rank,log_freq,concreteness,is_stimulus,pos
diagram,8571,-3.933082162369791,,False,noun
pollution,8572,-3.9331328237267345,,False,noun
eager,8575,-3.933284772348695,,False,noun
particle,8587,-3.933892035764211,,False,noun
sheep,8596,-3.9343469267382556,,False,noun
fame,8600,-3.934548947666147,,False,noun
portal,8601,-3.934599438218073,,False,noun
bead,8602,-3.934649922900711,,False,noun
verse,8608,-3.934952707817858,,False,noun
panic,8618,-3.9354568807116097,,False,noun
pile,8622,-3.9356583861006342,,False,noun
reminder,8625,-3.935809453809933,,False,noun
yankee,8630,-3.9360611166099884,,False,noun
joel,8631,-3.9361114316748544,,False,noun
cemetery,8633,-3.9362120443202486,,False,noun
sacramento,8641,-3.9366142619752114,,False,noun
hardcover,8643,-3.936714758211204,,False,noun
counseling,8645,-3.9368152311976328,,False,noun
couch,8646,-3.9368654589756225,,False,noun
lineup,8649,-3.9370161074648142,,False,noun
buck,8650,-3.937066312017428,,False,noun
taiwan,8655,-3.9373172477624943,,False,noun
mumbai,8657,-3.937417581477138,,False,noun
headquarters,8661,-3.9376181793938234,,False,noun
coating,8663,-3.937718443617264,,False,noun
norway,8666,-3.9378687965638592,,False,noun
dale,8669,-3.9380190974762104,,False,noun
glenn,8693,-3.939219635854818,,False,noun
lobby,8697,-3.939419403329317,,False,noun
creator,8698,-3.9394693308435302,,False,noun
orchestra,8700,-3.939569168655902,,False,noun
snap,8705,-3.9398186628213794,,False,noun
restoration,8708,-3.9399682905513362,,False,noun
argentina,8710,-3.9400680137393524,,False,noun
observation,8711,-3.9401178667477184,,False,noun
torture,8714,-3.940267391446012,,False,noun
czech,8716,-3.9403670459856652,,False,noun
tactic,8724,-3.9407654356312176,,False,noun
advisory,8733,-3.9412131875853214,,False,noun
discrimination,8749,-3.942008053022313,,False,noun
illustration,8753,-3.9422065422770953,,False,noun
brake,8764,-3.9427519204298136,,False,noun
spencer,8766,-3.942851006554337,,False,noun
nsw,8768,-3.942950070077099,,False,noun
spouse,8774,-3.943247125137862,,False,noun
toll,8776,-3.943346098356591,,False,noun
epa,8781,-3.943593432768369,,False,noun
terrorism,8787,-3.943890048248473,,False,noun
traveler,8789,-3.9439888750737717,,False,noun
garbage,8790,-3.9440382800544183,,False,noun
iraqi,8792,-3.944137073158098,,False,noun
egyptian,8797,-3.944383957640844,,False,noun
saudi,8798,-3.9444333177002147,,False,noun
injection,8799,-3.9444826721501687,,False,noun
terror,8804,-3.944729360303296,,False,noun
recipient,8808,-3.9449266099862155,,False,noun
stair,8809,-3.9449759084120477,,False,noun
southwest,8818,-3.945419342603063,,False,noun
substrate,8819,-3.94546858513182,,False,noun
receipt,8820,-3.9455178220778397,,False,noun
biology,8829,-3.9459607035775686,,False,noun
victor,8830,-3.9460098847657648,,False,noun
leisure,8847,-3.946845113960623,,False,noun
bradley,8850,-3.9469923407483725,,False,noun
berkeley,8853,-3.947139517642829,,False,noun
hint,8855,-3.9472376078706666,,False,noun
moscow,8856,-3.9472866446777983,,False,noun
fleet,8861,-3.947531745695593,,False,noun
junk,8862,-3.9475807493043225,,False,noun
blake,8863,-3.9476297473843545,,False,noun
bailey,8865,-3.9477277269633158,,False,noun
holly,8868,-3.947874654897698,,False,noun
butler,8871,-3.9480215331411035,,False,noun
hillary,8874,-3.9481683617271317,,False,noun
clay,8876,-3.9482662198802956,,False,noun
spokesman,8877,-3.9483151406893477,,False,noun
embrace,8887,-3.9488040459328113,,False,noun
counsel,8892,-3.949048292315664,,False,noun
herb,8893,-3.9490971251129157,,False,noun
florence,8896,-3.949243590568265,,False,noun
separation,8897,-3.9492924014120256,,False,noun
null,8899,-3.949390006644913,,False,noun
sock,8903,-3.949585151326652,,False,noun
yorkshire,8911,-3.9499751778296535,,False,noun
phenomenon,8913,-3.9500726297501574,,False,noun
vanilla,8916,-3.9502187666418633,,False,noun
stanford,8928,-3.9508028229646586,,False,noun
fold,8932,-3.950997333988805,,False,noun
ruth,8941,-3.951434665532013,,False,noun
barrier,8963,-3.9525018478630236,,False,noun
blair,8965,-3.952598734529773,,False,noun
lender,8968,-3.9527440240148985,,False,noun
orientation,8971,-3.95288926491093,,False,noun
negotiation,8983,-3.953469743253401,,False,noun
tobacco,8994,-3.9540011676815703,,False,noun
graduation,8995,-3.9540494467635945,,False,noun
brazilian,8996,-3.9540977204791896,,False,noun
mold,8998,-3.9541942518158626,,False,noun
watson,9004,-3.954483717155552,,False,noun
tent,9007,-3.954628377507271,,False,noun
mesh,9008,-3.9546765869186435,,False,noun
lecture,9010,-3.954772989689717,,False,noun
treasure,9011,-3.954821183051793,,False,noun
packet,9016,-3.9550620696750323,,False,noun
pit,9026,-3.955543442459743,,False,noun
wage,9028,-3.955639653023252,,False,noun
abraham,9034,-3.9559281568969507,,False,noun
precision,9035,-3.9559762222483252,,False,noun
homework,9040,-3.95621646924339,,False,noun
attachment,9041,-3.9562645026982755,,False,noun
companion,9043,-3.956360553673322,,False,noun
administrator,9045,-3.9564565834098997,,False,noun
cuisine,9049,-3.9566485792052033,,False,noun
strain,9051,-3.956744545282691,,False,noun
accent,9052,-3.956792520370495,,False,noun
hughes,9057,-3.9570323163469383,,False,noun
compression,9059,-3.957128197676813,,False,noun
charger,9061,-3.957224057843167,,False,noun
bull,9068,-3.9575594018974796,,False,noun
chapel,9070,-3.9576551669434914,,False,noun
glasgow,9077,-3.9579901784068303,,False,noun
indication,9079,-3.958085848521085,,False,noun
horizontal,9080,-3.9581336756762355,,False,noun
hampton,9083,-3.9582771255476974,,False,noun
journalist,9088,-3.958516103423041,,False,noun
nerve,9098,-3.958993665030326,,False,noun
minneapolis,9099,-3.9590413923210934,,False,noun
registry,9100,-3.959089114367392,,False,noun
cinema,9101,-3.9591368311703743,,False,noun
robot,9102,-3.9591845427311916,,False,noun
webcam,9104,-3.959279950130939,,False,noun
niche,9118,-3.9599472157084987,,False,noun
dial,9120,-3.9600424557268417,,False,noun
cheat,9125,-3.960280464436642,,False,noun
analyst,9130,-3.960518342780708,,False,noun
pasta,9133,-3.9606610072709816,,False,noun
troy,9136,-3.9608036249117697,,False,noun
automobile,9141,-3.961041216953312,,False,noun
para,9144,-3.9611837098124356,,False,noun
fighter,9145,-3.961231197044663,,False,noun
cache,9149,-3.9614210940664485,,False,noun
stereo,9153,-3.9616109080912807,,False,noun
defendant,9158,-3.9618480590183243,,False,noun
donna,9159,-3.9618954736678504,,False,noun
harper,9160,-3.961942883141387,,False,noun
rap,9166,-3.962227231350085,,False,noun
shakespeare,9172,-3.962511393507597,,False,noun
portugal,9176,-3.962700731704341,,False,noun
dive,9188,-3.963268251526235,,False,noun
capitol,9192,-3.9634572601167077,,False,noun
roster,9193,-3.9635044994142907,,False,noun
priest,9198,-3.963740618857884,,False,noun
seasonal,9199,-3.963787827345555,,False,noun
pension,9201,-3.963882228928777,,False,noun
lucy,9204,-3.9640237928400337,,False,noun
newton,9208,-3.964212472969819,,False,noun
bout,9211,-3.9643539292921934,,False,noun
idol,9227,-3.9651075858490556,,False,noun
amsterdam,9228,-3.9651546459869254,,False,noun
simpson,9232,-3.965342835560622,,False,noun
complexity,9246,-3.966000857628784,,False,noun
jeep,9249,-3.9661417327390325,,False,noun
matrix,9251,-3.966235624098582,,False,noun
ribbon,9255,-3.966423345943693,,False,noun
maple,9265,-3.966892295867136,,False,noun
immigrant,9268,-3.967032882158702,,False,noun
jurisdiction,9269,-3.967079734144497,,False,noun
amber,9270,-3.9671265810764127,,False,noun
alberta,9272,-3.9672202597829673,,False,noun
shanghai,9281,-3.967641564083011,,False,noun
clarity,9289,-3.968015713993642,,False,noun
cuba,9298,-3.9684362477117046,,False,noun
trademark,9299,-3.9684829485539352,,False,noun
gibson,9305,-3.9687630481972485,,False,noun
pixel,9314,-3.9691828592322613,,False,noun
harvey,9315,-3.9692294798626433,,False,noun
revision,9317,-3.969322706112202,,False,noun
connector,9320,-3.969462507974637,,False,noun
proportion,9328,-3.9698350930757975,,False,noun
pendant,9329,-3.9698816437465,,False,noun
router,9331,-3.969974730121715,,False,noun
buffer,9335,-3.9701608430373136,,False,noun
belgium,9337,-3.970253869594787,,False,noun
blessing,9340,-3.9703933720796,,False,noun
ethic,9341,-3.970439862951764,,False,noun
stuart,9345,-3.9706257766882946,,False,noun
fortune,9348,-3.970765159780768,,False,noun
organ,9356,-3.9711366294768062,,False,noun
fireplace,9357,-3.9711830408561615,,False,noun
springfield,9359,-3.971275848738105,,False,noun
consolidation,9360,-3.971322245242813,,False,noun
diesel,9361,-3.971368636791423,,False,noun
sensitivity,9365,-3.971554153446061,,False,noun
uncle,9369,-3.971739590887778,,False,noun
monroe,9370,-3.9717859378791145,,False,noun
cia,9378,-3.9721565358594937,,False,noun
stake,9380,-3.9722491359625955,,False,noun
slut,9383,-3.9723879991074726,,False,noun
condo,9388,-3.9726193390596234,,False,noun
disclosure,9389,-3.972665592266111,,False,noun
rainbow,9393,-3.9728505558472302,,False,noun
pub,9395,-3.972943008105568,,False,noun
playoff,9396,-3.972989226855349,,False,noun
advocate,9397,-3.973035440686933,,False,noun
subscriber,9400,-3.973174052682972,,False,noun
inning,9405,-3.9734049744100606,,False,noun
metre,9409,-3.973589623427257,,False,noun
rider,9412,-3.9737280586880273,,False,noun
nova,9413,-3.97377419397058,,False,noun
wallace,9414,-3.9738203243526837,,False,noun
indicator,9415,-3.9738664498353784,,False,noun
boob,9416,-3.9739125704197047,,False,noun
remark,9419,-3.9740509027928774,,False,noun
montgomery,9423,-3.9742352774430265,,False,noun
hub,9426,-3.974373507081423,,False,noun
audit,9434,-3.97474190450095,,False,noun
microwave,9443,-3.9751559784066894,,False,noun
homeless,9450,-3.9754777631658746,,False,noun
doll,9452,-3.975569657893662,,False,noun
genesis,9453,-3.975615597966895,,False,noun
austria,9464,-3.9761206182998157,,False,noun
sunset,9468,-3.976304116552003,,False,noun
holmes,9469,-3.9763499790032735,,False,noun
cedar,9472,-3.97648753730519,,False,noun
infant,9476,-3.976670880624811,,False,noun
cholesterol,9478,-3.976762523267461,,False,noun
quarterback,9480,-3.976854146576219,,False,noun
elvis,9481,-3.9768999509829377,,False,noun
distinction,9485,-3.9770831203158528,,False,noun
ottawa,9486,-3.977128900580682,,False,noun
span,9490,-3.977311973396926,,False,noun
rope,9498,-3.9776778876739938,,False,noun
lucas,9509,-3.978180516937414,,False,noun
fever,9516,-3.978500069311459,,False,noun
enthusiasm,9519,-3.9786369483844743,,False,noun
dedication,9521,-3.9787281771384917,,False,noun
thickness,9525,-3.9789105771755717,,False,noun
soundtrack,9526,-3.9789561652175913,,False,noun
cox,9534,-3.9793206973820245,,False,noun
treasury,9535,-3.979366242396161,,False,noun
leo,9538,-3.9795028487874013,,False,noun
replica,9542,-3.9796849238270258,,False,noun
pirate,9547,-3.979912410334717,,False,noun
moses,9550,-3.9800488450649567,,False,noun
testament,9562,-3.9805941557762203,,False,noun
demonstration,9564,-3.9806849743633146,,False,noun
tray,9577,-3.981274832706589,,False,noun
kenya,9581,-3.9814561665221264,,False,noun
grandmother,9584,-3.9815921172140816,,False,noun
defence,9586,-3.9816827273712856,,False,noun
encyclopedia,9589,-3.9818186071706636,,False,noun
controversy,9592,-3.9819544444699737,,False,noun
den,9597,-3.9821807455964024,,False,noun
sprint,9608,-3.9826781933834843,,False,noun
inclusion,9609,-3.9827233876685453,,False,noun
plasma,9616,-3.983039616046102,,False,noun
vip,9620,-3.983220214648103,,False,noun
trap,9622,-3.9833104857941155,,False,noun
beatles,9623,-3.9833556143317885,,False,noun
parade,9632,-3.983761560286165,,False,noun
warehouse,9635,-3.983896791326306,,False,noun
ghz,9636,-3.983941858983888,,False,noun
leonard,9641,-3.9841671271469883,,False,noun
amd,9643,-3.984257201705416,,False,noun
showcase,9654,-3.9847522781154137,,False,noun
wyoming,9663,-3.985156921277057,,False,noun
shield,9665,-3.9852467908028615,,False,noun
custody,9667,-3.985336641735613,,False,noun
seventh,9668,-3.985381560231997,,False,noun
meditation,9672,-3.985561187773345,,False,noun
newport,9677,-3.985785617772605,,False,noun
tunnel,9683,-3.9860547807696953,,False,noun
flooring,9685,-3.9861444647105206,,False,noun
reid,9694,-3.9865478134147243,,False,noun
nicholas,9700,-3.9868165045855366,,False,noun
athens,9703,-3.9869507878585164,,False,noun
sweat,9704,-3.9869955397243815,,False,noun
fridge,9706,-3.987085029624122,,False,noun
kingston,9711,-3.9873086737311825,,False,noun
tribune,9712,-3.9873533887357935,,False,noun
sheriff,9713,-3.9873980991370175,,False,noun
trinity,9714,-3.9874428049358013,,False,noun
tee,9715,-3.987487506133093,,False,noun
wit,9719,-3.9876662649262746,,False,noun
lid,9724,-3.987889609997745,,False,noun
albany,9727,-3.9880235619286597,,False,noun
multimedia,9735,-3.9883805652220086,,False,noun
wool,9736,-3.988425170006303,,False,noun
gel,9752,-3.989138224215789,,False,noun
gateway,9754,-3.989227273730537,,False,noun
correction,9756,-3.9893163049899516,,False,noun
activation,9757,-3.9893608137762473,,False,noun
lebanon,9764,-3.989672247623873,,False,noun
lloyd,9766,-3.989761187718778,,False,noun
sewing,9769,-3.989894563718773,,False,noun
seminar,9775,-3.990161192898479,,False,noun
charleston,9782,-3.9904720535256195,,False,noun
rhythm,9786,-3.9906495883188544,,False,noun
mediterranean,9787,-3.9906939606797516,,False,noun
dessert,9788,-3.9907383285075375,,False,noun
realty,9792,-3.9909157545060845,,False,noun
arnold,9795,-3.9910487764526765,,False,noun
cottage,9800,-3.9912703891951,,False,noun
combo,9801,-3.9913146981766108,,False,noun
remedy,9805,-3.9914918889101596,,False,noun
needle,9808,-3.9916247345340055,,False,noun
backyard,9811,-3.991757539534348,,False,noun
homeowner,9814,-3.991890303936025,,False,noun
retreat,9815,-3.991934549718948,,False,noun
occupation,9822,-3.9922441440467713,,False,noun
giveaway,9826,-3.9924209560520243,,False,noun
med,9828,-3.9925093350677754,,False,noun
inquiry,9831,-3.9926418698783976,,False,noun
tragedy,9832,-3.9926860391621277,,False,noun
quebec,9833,-3.992730203954143,,False,noun
milan,9837,-3.9929068182233127,,False,noun
notification,9839,-3.9929950984313414,,False,noun
modification,9844,-3.993215720474137,,False,noun
zoo,9848,-3.9933921374490025,,False,noun
homepage,9859,-3.993876914941211,,False,noun
threshold,9864,-3.99409708958821,,False,noun
momentum,9868,-3.9942731489731704,,False,noun
beth,9869,-3.9943171526696366,,False,noun
dentist,9871,-3.9944051466891666,,False,noun
necessity,9875,-3.9945810812598945,,False,noun
recruitment,9876,-3.9946250537686048,,False,noun
joshua,9878,-3.9947129854315704,,False,noun
arabic,9879,-3.9947569445876283,,False,noun
logan,9880,-3.994800899294604,,False,noun
scroll,9883,-3.994932736730042,,False,noun
privilege,9889,-3.9951962915971793,,False,noun
prof,9892,-3.9953280090774097,,False,noun
hike,9901,-3.995722921995465,,False,noun
antenna,9906,-3.9959421629925505,,False,noun
denmark,9910,-3.996117476137288,,False,noun
bacon,9911,-3.996161293368007,,False,noun
balcony,9914,-3.9962927185413215,,False,noun
helmet,9916,-3.99638031323341,,False,noun
dsl,9921,-3.996599222700167,,False,noun
kernel,9925,-3.9967742708613048,,False,noun
earl,9926,-3.9968180218795153,,False,noun
spine,9927,-3.9968617684906733,,False,noun
mod,9931,-3.9970367108825267,,False,noun
diana,9940,-3.9974300737974713,,False,noun
jenny,9941,-3.9974737588029803,,False,noun
deputy,9942,-3.997517439414725,,False,noun
blanket,9944,-3.9976047874604546,,False,noun
pulse,9947,-3.9977357765978985,,False,noun
aviation,9950,-3.997866726239145,,False,noun
ceramic,9954,-3.998041264363428,,False,noun
powell,9959,-3.998259338423699,,False,noun
lingerie,9964,-3.9984773030365064,,False,noun
invasion,9974,-3.998912904358786,,False,noun
arlington,9977,-3.9990434996031627,,False,noun
gregory,9981,-3.9992175655301034,,False,noun
bullet,9982,-3.9992610711131005,,False,noun
clearance,9984,-3.9993480692067216,,False,noun
bandwidth,9990,-3.999608958971417,,False,noun
dame,9991,-3.999652425366079,,False,noun
cigarette,9996,-3.999869692108268,,False,noun
axis,9997,-3.9999131324165713,,False,noun
meantime,10005,-4.00026049854739,,False,noun
pickup,10013,-4.00060758706289,,False,noun
applicant,10018,-4.000824376605605,,False,noun
sofa,10021,-4.000954398406458,,False,noun
ebony,10025,-4.001127700277035,,False,noun
fare,10039,-4.001733712809001,,False,noun
slice,10046,-4.002036402259529,,False,noun
cocktail,10053,-4.002338880892056,,False,noun
dildo,10054,-4.00238207493276,,False,noun
surveillance,10055,-4.0024252646779015,,False,noun
soda,10056,-4.002468450128332,,False,noun
timothy,10059,-4.002597980719909,,False,noun
algorithm,10069,-4.003029470553618,,False,noun
yarn,10072,-4.003158833950862,,False,noun
duncan,10078,-4.003417445202194,,False,noun
hdtv,10079,-4.003460532109506,,False,noun
spite,10087,-4.003805073565025,,False,noun
vaccine,10088,-4.003848122034298,,False,noun
weakness,10089,-4.003891166236911,,False,noun
disposal,10093,-4.004063300397667,,False,noun
cattle,10098,-4.0042783722001625,,False,noun
haiti,10105,-4.004579293902212,,False,noun
mandatory,10120,-4.005223424858136,,False,noun
nylon,10126,-4.005480809979401,,False,noun
armstrong,10141,-4.006123606211855,,False,noun
roller,10143,-4.0062092405376575,,False,noun
conspiracy,10148,-4.006423252507643,,False,noun
fifteen,10149,-4.006466042249231,,False,noun
hose,10154,-4.006679927740826,,False,noun
parish,10161,-4.006979190574277,,False,noun
tan,10163,-4.007064656378332,,False,noun
litigation,10169,-4.007320952922744,,False,noun
southeast,10176,-4.007619774517403,,False,noun
outline,10177,-4.007662446537275,,False,noun
pond,10183,-4.007918390645599,,False,noun
activist,10192,-4.008302024212002,,False,noun
booth,10197,-4.008515007631455,,False,noun
newcastle,10199,-4.008600171761918,,False,noun
punk,10201,-4.008685319195168,,False,noun
mba,10210,-4.0090682761922185,,False,noun
grasp,10220,-4.00949338828754,,False,noun
herbal,10221,-4.009535876619218,,False,noun
kidney,10227,-4.009790719354298,,False,noun
bracelet,10228,-4.009833178608563,,False,noun
essex,10230,-4.009918084665902,,False,noun
marina,10231,-4.009960531470598,,False,noun
merchant,10234,-4.010087846998524,,False,noun
cylinder,10238,-4.010257542998302,,False,noun
fifty,10245,-4.010554351540322,,False,noun
alfred,10246,-4.010596736206526,,False,noun
tendency,10247,-4.0106391167366295,,False,noun
cargo,10250,-4.010766233518425,,False,noun
rip,10252,-4.010850957373923,,False,noun
brunette,10257,-4.011062694729735,,False,noun
machinery,10259,-4.011147360775797,,False,noun
shuttle,10260,-4.011189687609991,,False,noun
boom,10263,-4.011316643366872,,False,noun
tuition,10268,-4.011528153857539,,False,noun
erotic,10276,-4.011866356527724,,False,noun
safari,10278,-4.011950866059398,,False,noun
warrant,10281,-4.012077599531015,,False,noun
cricket,10287,-4.012330955580147,,False,noun
sailing,10288,-4.012373167222489,,False,noun
warmth,10294,-4.01262635095405,,False,noun
refrigerator,10295,-4.01266853389633,,False,noun
midst,10296,-4.012710712741787,,False,noun
airway,10298,-4.012795058145413,,False,noun
sally,10299,-4.012837224705172,,False,noun
boulevard,10301,-4.01292154554456,,False,noun
earthquake,10305,-4.013090138125056,,False,noun
venice,10313,-4.013427127070696,,False,noun
stevens,10316,-4.013553430541676,,False,noun
gaza,10317,-4.0135955235372895,,False,noun
iranian,10323,-4.013847995871831,,False,noun
calculator,10324,-4.013890060328438,,False,noun
withdrawal,10325,-4.013932120711204,,False,noun
sullivan,10327,-4.014016229258364,,False,noun
frustration,10332,-4.01422642938923,,False,noun
towel,10334,-4.0143104809633074,,False,noun
circulation,10337,-4.0144365278316725,,False,noun
mobility,10339,-4.014520538757924,,False,noun
alumnus,10350,-4.014982308585482,,False,noun
beast,10352,-4.015066214011149,,False,noun
gig,10356,-4.015233976246709,,False,noun
tracy,10358,-4.015317833069116,,False,noun
equation,10360,-4.015401673702949,,False,noun
loyalty,10361,-4.015443587951102,,False,noun
pillow,10362,-4.0154854981544545,,False,noun
griffin,10363,-4.015527404313787,,False,noun
dylan,10365,-4.015611204503513,,False,noun
arrow,10368,-4.01573687447745,,False,noun
coconut,10370,-4.015820634262069,,False,noun
peer,10373,-4.015946243657567,,False,noun
teenager,10376,-4.016071816734024,,False,noun
anchor,10377,-4.016113666358908,,False,noun
analog,10380,-4.016239191042639,,False,noun
doctrine,10389,-4.016615547557177,,False,noun
autumn,10390,-4.016657344822202,,False,noun
expo,10391,-4.016699138064971,,False,noun
bennett,10392,-4.01674092728626,,False,noun
mud,10399,-4.017033339298781,,False,noun
salmon,10401,-4.017116849438813,,False,noun
nigeria,10402,-4.017158598487815,,False,noun
rochester,10414,-4.017659274283765,,False,noun
ankle,10422,-4.017992737766433,,False,noun
hobby,10424,-4.018076063645795,,False,noun
chaos,10436,-4.018575683467251,,False,noun
yeast,10437,-4.018617292519441,,False,noun
overhead,10438,-4.018658897585517,,False,noun
surgeon,10441,-4.018783688874697,,False,noun
tiffany,10444,-4.018908444316327,,False,noun
prisoner,10447,-4.019033163930999,,False,noun
wrist,10448,-4.019074729177898,,False,noun
calcium,10450,-4.019157847739282,,False,noun
preliminary,10458,-4.019490162997508,,False,noun
explosion,10464,-4.019739232674706,,False,noun
radar,10465,-4.019780730403647,,False,noun
acer,10467,-4.019863713967843,,False,noun
hebrew,10475,-4.020195489753195,,False,noun
messenger,10476,-4.020236943910808,,False,noun
proprietary,10478,-4.020319840357309,,False,noun
probe,10485,-4.020609853377705,,False,noun
anti,10490,-4.020816887028907,,False,noun
calgary,10492,-4.020899672862536,,False,noun
derby,10496,-4.021065197202569,,False,noun
snack,10502,-4.021313365484695,,False,noun
chad,10504,-4.021396056741971,,False,noun
lindsay,10505,-4.02143739646709,,False,noun
hack,10509,-4.021602716028243,,False,noun
deployment,10510,-4.0216440360874435,,False,noun
mama,10512,-4.0217266644137775,,False,noun
halo,10522,-4.022139570398392,,False,noun
durability,10524,-4.022222104507706,,False,noun
commonwealth,10526,-4.022304622935069,,False,noun
plymouth,10528,-4.022387125686438,,False,noun
fraction,10529,-4.0224283711854865,,False,noun
consensus,10530,-4.022469612767769,,False,noun
richardson,10533,-4.022593314021462,,False,noun
gilbert,10535,-4.022675761953727,,False,noun
symphony,10537,-4.022758194236769,,False,noun
classification,10538,-4.022799404511688,,False,noun
jacksonville,10541,-4.022923011878938,,False,noun
relaxation,10542,-4.022964206517993,,False,noun
ukraine,10543,-4.023005397249935,,False,noun
breeding,10544,-4.023046584075505,,False,noun
breakdown,10553,-4.023417089841105,,False,noun
bulletin,10554,-4.023458237643675,,False,noun
coordinator,10556,-4.023540521554854,,False,noun
ballot,10557,-4.0235816576649395,,False,noun
obesity,10563,-4.023828392534886,,False,noun
norfolk,10567,-4.023992804606471,,False,noun
leon,10569,-4.024074987307427,,False,noun
cartridge,10571,-4.024157154459672,,False,noun
mattress,10572,-4.024198232206868,,False,noun
incentive,10574,-4.02428037604708,,False,noun
mercy,10576,-4.024362504353282,,False,noun
discretion,10577,-4.0244035626829655,,False,noun
consistency,10579,-4.024485667699167,,False,noun
bargain,10580,-4.024526714387152,,False,noun
elli,10581,-4.024567757196038,,False,noun
poet,10586,-4.024772913079632,,False,noun
kitty,10587,-4.024813932629311,,False,noun
swift,10591,-4.024977972095625,,False,noun
scholar,10603,-4.025469719061056,,False,noun
enjoyment,10606,-4.025592568851674,,False,noun
reagan,10609,-4.025715383901341,,False,noun
pastor,10610,-4.025756314534414,,False,noun
nutrient,10612,-4.0258381642297,,False,noun
surroundings,10614,-4.025919998502018,,False,noun
dana,10616,-4.026001817357177,,False,noun
marathon,10642,-4.027064062151045,,False,noun
hitler,10645,-4.027186461836736,,False,noun
sunglass,10649,-4.027349607774757,,False,noun
windsor,10658,-4.02771646220899,,False,noun
leak,10669,-4.02816441942447,,False,noun
hospitality,10672,-4.028286509426278,,False,noun
rocket,10675,-4.02840856511547,,False,noun
rumor,10683,-4.0287338793493355,,False,noun
conviction,10686,-4.028855809390444,,False,noun
doc,10692,-4.029099566823543,,False,noun
harvest,10701,-4.029464946638236,,False,noun
bra,10705,-4.029627239047413,,False,noun
candle,10706,-4.0296678026753225,,False,noun
salvation,10720,-4.030235296012244,,False,noun
gallon,10737,-4.030923399627219,,False,noun
probability,10738,-4.030963842378275,,False,noun
ace,10742,-4.031125575731565,,False,noun
ignorance,10746,-4.031287248876998,,False,noun
favour,10748,-4.031368062885773,,False,noun
thesis,10750,-4.031448861859383,,False,noun
warrior,10760,-4.031852631395629,,False,noun
migration,10765,-4.032054375479669,,False,noun
pitcher,10768,-4.032175376961363,,False,noun
monkey,10775,-4.03245758271493,,False,noun
trunk,10777,-4.032538179260007,,False,noun
mum,10784,-4.032820149438564,,False,noun
chile,10787,-4.032940937780854,,False,noun
advertisement,10792,-4.033142177060625,,False,noun
terrace,10793,-4.033182413729195,,False,noun
nonprofit,10795,-4.033262875884479,,False,noun
gram,10799,-4.033423755486949,,False,noun
chester,10802,-4.033544376090948,,False,noun
cage,10808,-4.033785516842231,,False,noun
pursuit,10815,-4.0340666785975605,,False,noun
duo,10818,-4.034187120793453,,False,noun
sens,10820,-4.034267397038025,,False,noun
sustainability,10823,-4.034387783589566,,False,noun
var,10827,-4.034548247098469,,False,noun
scandal,10828,-4.034588353713624,,False,noun
journalism,10834,-4.034828915655837,,False,noun
ruin,10842,-4.035149457773463,,False,noun
beck,10846,-4.035309640156801,,False,noun
vienna,10847,-4.035349676522988,,False,noun
complication,10850,-4.035469763481282,,False,noun
celtic,10853,-4.035589817243458,,False,noun
grandfather,10854,-4.035629827790439,,False,noun
lily,10858,-4.035789833127757,,False,noun
entrepreneur,10859,-4.035829825252828,,False,noun
sketch,10871,-4.036309443724438,,False,noun
streak,10878,-4.036588976755405,,False,noun
skiing,10879,-4.036628895362161,,False,noun
realm,10882,-4.036748629172203,,False,noun
bernard,10884,-4.036828433377113,,False,noun
gravity,10887,-4.036948112195279,,False,noun
knit,10889,-4.037027879755775,,False,noun
bend,10890,-4.037067758042558,,False,noun
bikini,10893,-4.037187370937113,,False,noun
simulation,10897,-4.03734680356809,,False,noun
cope,10899,-4.037426497940624,,False,noun
arctic,10901,-4.037506177691678,,False,noun
wizard,10902,-4.037546012085826,,False,noun
nowadays,10905,-4.0376654933508025,,False,noun
mustang,10912,-4.037944155203099,,False,noun
sap,10916,-4.038103310305898,,False,noun
spec,10917,-4.038143089969942,,False,noun
frederick,10918,-4.0381828659906605,,False,noun
heater,10924,-4.038421445642459,,False,noun
allegation,10934,-4.038818787373656,,False,noun
drake,10943,-4.039176084376041,,False,noun
purse,10947,-4.039334788738086,,False,noun
hart,10953,-4.039572736592766,,False,noun
collector,10954,-4.039612381896724,,False,noun
railway,10958,-4.039770926931579,,False,noun
doi,10964,-4.040008636013542,,False,noun
architect,10965,-4.040048241547462,,False,noun
sequel,10966,-4.04008784346988,,False,noun
harmony,10969,-4.040206627574711,,False,noun
builder,10975,-4.040444098362676,,False,noun
whitney,10976,-4.04048366420627,,False,noun
coalition,10983,-4.040760524228698,,False,noun
assumption,10989,-4.040997692423491,,False,noun
mickey,10992,-4.041116227969485,,False,noun
supervision,10994,-4.0411952336968096,,False,noun
voluntary,10995,-4.041234731171431,,False,noun
workforce,10997,-4.0413137153458605,,False,noun
rico,11021,-4.042260406689452,,False,noun
burton,11025,-4.04241798814325,,False,noun
visibility,11030,-4.042614884588525,,False,noun
laughter,11031,-4.042654253167793,,False,noun
undergraduate,11033,-4.0427329796217215,,False,noun
performer,11036,-4.042851042550789,,False,noun
owen,11037,-4.042890389729244,,False,noun
marker,11049,-4.04336227802113,,False,noun
nomination,11050,-4.043401578910881,,False,noun
wellness,11052,-4.043480170022551,,False,noun
blah,11054,-4.043558746914733,,False,noun
perfection,11055,-4.0435980300301235,,False,noun
canal,11056,-4.043637309592571,,False,noun
